userid,education,region,hhsz,age,income,child,race,country,barnesandnoble_purchases
14444753,2.0,3.0,1,4.0,4,0,1,0,0.0
14581814,,4.0,3,8.0,5,1,1,0,0.0
14586811,,4.0,3,8.0,7,1,1,0,0.0
14678496,1.0,4.0,2,3.0,2,0,1,0,0.0
14988660,,4.0,4,3.0,6,1,1,0,0.0
15404854,,4.0,3,10.0,5,1,1,0,0.0
15501919,2.0,2.0,2,3.0,1,1,1,0,0.0
15564569,2.0,4.0,4,7.0,7,1,1,0,1.0
15638992,,3.0,1,11.0,4,0,2,0,0.0
12633515,5.0,4.0,3,11.0,7,1,1,0,0.0
12651757,4.0,3.0,3,9.0,7,1,1,0,0.0
13693670,4.0,1.0,4,6.0,7,1,1,0,0.0
13723828,,2.0,2,11.0,4,0,1,1,0.0
13906244,,3.0,5,6.0,6,1,1,0,0.0
14082578,,1.0,2,4.0,3,1,1,1,0.0
14356037,4.0,1.0,5,8.0,5,1,1,0,0.0
14523973,,2.0,2,8.0,5,1,1,0,0.0
14548835,,3.0,5,6.0,4,1,1,0,0.0
14584596,,2.0,4,11.0,1,0,1,0,0.0
14587761,,2.0,3,7.0,7,1,1,0,1.0
14806636,,1.0,5,4.0,2,1,1,1,0.0
15018848,,3.0,4,7.0,5,1,1,0,0.0
15028240,2.0,2.0,5,9.0,3,1,1,0,0.0
15247437,,3.0,3,7.0,4,1,1,0,0.0
15297754,,3.0,1,11.0,2,0,1,0,0.0
15522299,,1.0,1,8.0,7,0,1,0,0.0
15601575,5.0,4.0,3,7.0,7,1,1,1,2.0
10428458,1.0,3.0,6,11.0,5,1,1,0,0.0
11940396,,4.0,2,6.0,5,0,1,1,0.0
12727755,,3.0,4,11.0,4,1,1,1,0.0
13056185,,1.0,4,11.0,7,1,1,0,4.0
13313920,,3.0,2,3.0,5,0,1,0,0.0
13501888,,3.0,4,9.0,2,1,1,1,0.0
13528091,,1.0,5,5.0,5,1,1,0,0.0
13712114,,3.0,3,4.0,4,1,1,1,2.0
14287520,,2.0,4,10.0,5,1,1,0,0.0
14360231,2.0,1.0,2,9.0,4,0,1,0,0.0
14404897,,2.0,3,4.0,6,1,1,0,0.0
14520139,,1.0,2,11.0,5,0,1,0,0.0
14566455,,2.0,5,10.0,7,1,1,0,0.0
14640272,,2.0,2,8.0,7,0,1,0,6.0
15023796,4.0,2.0,4,9.0,5,1,1,0,0.0
15261142,,1.0,3,8.0,6,1,1,0,0.0
15465286,4.0,2.0,5,11.0,2,1,1,0,7.0
15576493,1.0,1.0,5,11.0,3,1,1,0,0.0
10264344,1.0,3.0,5,10.0,5,1,1,0,0.0
11398909,,1.0,3,10.0,5,1,1,0,0.0
13133422,,3.0,2,4.0,5,1,1,0,0.0
13600678,,3.0,3,4.0,1,1,2,1,1.0
13627020,,3.0,1,7.0,7,0,1,1,0.0
13700718,1.0,1.0,5,6.0,5,1,1,1,5.0
13744509,,3.0,5,5.0,6,1,1,0,2.0
13805710,,3.0,1,4.0,6,0,1,0,0.0
13905109,,3.0,2,10.0,1,0,1,0,0.0
13928663,,4.0,5,11.0,5,1,1,0,0.0
13932658,,4.0,2,4.0,4,1,1,0,0.0
14245596,,3.0,4,8.0,7,1,1,0,0.0
14626650,,3.0,2,4.0,1,0,1,0,0.0
14806042,,3.0,5,6.0,5,1,1,0,0.0
15552966,,4.0,1,4.0,6,0,1,0,1.0
15670650,5.0,1.0,5,7.0,3,1,1,1,0.0
15673125,5.0,4.0,2,10.0,1,0,1,0,0.0
15678223,1.0,2.0,1,1.0,5,0,2,1,0.0
15679490,5.0,3.0,2,10.0,5,1,1,0,0.0
12438638,,3.0,4,11.0,4,1,1,0,1.0
12741369,,1.0,4,5.0,7,1,1,0,0.0
13059118,4.0,2.0,2,10.0,7,0,1,0,0.0
13795324,,3.0,2,5.0,1,0,1,1,0.0
13971890,4.0,3.0,2,6.0,6,1,1,0,0.0
14368099,,3.0,3,6.0,4,1,2,0,0.0
14452995,,1.0,2,11.0,5,1,1,0,0.0
14666121,,3.0,2,11.0,1,0,1,0,2.0
14758124,,4.0,3,6.0,3,1,1,0,0.0
15081656,1.0,3.0,4,9.0,3,1,1,0,0.0
15096400,,1.0,2,6.0,7,1,1,0,1.0
15263939,,2.0,3,8.0,5,1,1,1,0.0
15279390,2.0,1.0,2,4.0,1,0,1,0,0.0
10515700,,1.0,4,4.0,5,1,1,0,0.0
11423774,,3.0,2,5.0,7,0,1,0,0.0
12834186,3.0,4.0,1,11.0,2,0,1,0,3.0
12976887,5.0,1.0,5,11.0,1,1,1,0,0.0
14012036,,1.0,2,4.0,1,0,1,1,0.0
14233400,,4.0,4,7.0,3,0,1,0,0.0
15293767,2.0,3.0,2,10.0,4,0,1,0,2.0
15526683,,2.0,4,3.0,3,1,1,0,0.0
10302994,,2.0,4,4.0,1,0,1,1,0.0
10710136,,3.0,2,6.0,5,0,1,0,0.0
11489573,4.0,2.0,4,8.0,6,1,1,0,0.0
11745049,2.0,3.0,3,11.0,5,1,1,1,0.0
12594589,,1.0,2,11.0,7,0,1,0,0.0
12959106,,4.0,3,3.0,5,0,1,0,0.0
13122520,,3.0,2,11.0,5,0,1,0,0.0
13402676,,1.0,4,6.0,4,1,1,1,1.0
13499685,,4.0,4,5.0,7,1,1,1,0.0
13581455,,3.0,4,6.0,4,1,1,0,1.0
13807031,4.0,4.0,5,9.0,5,1,1,0,0.0
14012835,,1.0,2,7.0,1,0,1,0,1.0
14526169,,1.0,4,3.0,1,1,1,0,0.0
14538423,,4.0,2,8.0,5,0,1,0,9.0
14570184,,3.0,3,4.0,6,1,2,0,0.0
14582009,2.0,3.0,3,7.0,5,1,1,0,0.0
14600287,2.0,2.0,3,11.0,1,1,1,0,0.0
14612672,,2.0,5,4.0,2,1,1,0,0.0
14635874,,1.0,5,6.0,5,0,1,0,0.0
15200319,,1.0,2,6.0,7,0,1,0,0.0
15502843,2.0,3.0,6,6.0,4,1,1,0,0.0
15671384,1.0,2.0,4,10.0,5,1,1,0,0.0
10340296,2.0,2.0,6,4.0,6,1,1,1,0.0
12128701,1.0,1.0,4,11.0,2,0,1,0,0.0
12871502,5.0,1.0,5,8.0,7,1,1,0,1.0
12925101,2.0,4.0,5,6.0,3,1,1,0,0.0
12993238,4.0,3.0,3,11.0,7,1,1,1,0.0
12997377,4.0,3.0,4,7.0,3,1,2,0,0.0
13632255,,1.0,5,9.0,3,1,1,1,0.0
13739664,,2.0,3,11.0,5,1,1,0,0.0
13775814,,2.0,3,10.0,3,1,1,0,0.0
14424037,,4.0,2,11.0,4,0,1,0,0.0
14539585,,3.0,4,7.0,1,0,1,0,0.0
14582666,,4.0,3,11.0,7,1,1,1,0.0
14585459,,1.0,4,5.0,2,1,1,0,0.0
14742013,,1.0,5,11.0,6,1,1,1,0.0
14821794,,3.0,4,9.0,1,1,1,0,0.0
14828607,,1.0,1,4.0,2,0,1,0,0.0
14950650,,4.0,2,4.0,1,1,1,0,0.0
14968359,,4.0,4,9.0,4,0,2,1,0.0
14985439,,2.0,6,7.0,7,1,1,0,0.0
15001277,2.0,4.0,2,5.0,5,0,3,0,0.0
15316966,4.0,4.0,4,7.0,7,1,3,0,0.0
15329012,,3.0,1,3.0,6,0,1,0,0.0
15557846,,4.0,6,7.0,3,1,3,0,0.0
15639133,1.0,2.0,3,5.0,6,1,1,0,0.0
15684435,1.0,3.0,2,6.0,5,1,1,0,0.0
15692677,,3.0,3,9.0,3,1,1,0,0.0
12958179,,3.0,2,9.0,2,0,1,0,0.0
13031466,,3.0,2,9.0,3,0,1,1,0.0
13448659,1.0,4.0,3,9.0,7,1,1,0,0.0
13695807,2.0,4.0,2,9.0,3,0,1,1,0.0
13704344,,4.0,5,4.0,1,1,1,1,0.0
14091224,,3.0,4,5.0,6,1,1,1,0.0
14303229,,1.0,3,10.0,7,1,1,1,0.0
14330913,,1.0,2,5.0,3,1,1,0,1.0
14345993,,2.0,4,9.0,5,1,1,0,0.0
14560009,,2.0,5,6.0,6,1,1,0,0.0
14603106,,3.0,2,8.0,2,0,1,0,0.0
14642064,,2.0,4,11.0,7,1,1,0,2.0
14766314,1.0,3.0,2,9.0,2,0,1,0,0.0
15361763,,4.0,3,4.0,6,1,1,0,0.0
15438749,5.0,2.0,3,4.0,4,1,1,0,0.0
15455402,,4.0,5,5.0,7,1,3,0,0.0
15463705,1.0,4.0,1,8.0,5,0,1,0,12.0
15505317,,4.0,2,6.0,7,0,1,0,0.0
10364264,4.0,4.0,5,7.0,7,1,1,0,0.0
11578958,,4.0,2,7.0,3,0,1,1,0.0
12908407,4.0,4.0,3,11.0,3,1,1,1,0.0
12937009,,4.0,4,6.0,3,1,1,1,0.0
13027652,4.0,3.0,2,10.0,7,0,1,0,2.0
13168854,4.0,1.0,2,6.0,6,1,1,0,0.0
13592707,4.0,2.0,3,7.0,7,1,1,1,0.0
13623806,,2.0,2,4.0,7,0,1,0,0.0
13687465,5.0,4.0,2,9.0,7,1,1,1,0.0
14241856,,2.0,1,4.0,4,0,1,0,0.0
14323713,,1.0,2,11.0,6,0,2,0,0.0
14835573,,3.0,4,7.0,6,1,1,0,0.0
14997168,,1.0,3,7.0,6,1,1,0,0.0
15078675,,3.0,2,11.0,7,0,1,0,0.0
15351976,1.0,1.0,1,6.0,4,0,1,0,1.0
15401050,4.0,1.0,5,6.0,6,1,1,0,0.0
15643490,,1.0,4,9.0,5,1,1,0,0.0
10284829,,4.0,4,7.0,4,1,1,0,1.0
10447587,,1.0,5,5.0,7,1,1,0,0.0
11454307,,3.0,3,11.0,1,1,1,0,0.0
12039143,4.0,3.0,2,6.0,1,1,1,0,0.0
13000736,1.0,1.0,4,7.0,4,1,1,0,0.0
13006201,,3.0,2,3.0,6,1,1,0,0.0
13718299,,1.0,2,11.0,4,0,1,1,0.0
14399957,1.0,3.0,3,4.0,1,1,1,1,0.0
14556107,,3.0,4,7.0,7,1,1,0,1.0
14569525,,1.0,4,11.0,4,1,1,1,0.0
14599724,,4.0,5,4.0,7,1,1,0,0.0
14602951,,3.0,2,6.0,5,1,1,0,0.0
14694607,,2.0,6,10.0,5,1,1,0,2.0
15053014,,3.0,3,4.0,6,1,1,0,1.0
15054680,,3.0,4,11.0,3,1,1,0,0.0
15103394,,3.0,1,4.0,1,0,1,0,0.0
15328942,,2.0,2,6.0,1,0,1,0,2.0
15365624,,3.0,5,7.0,6,1,1,0,0.0
15455029,,4.0,4,10.0,6,1,1,1,0.0
15565803,,4.0,1,7.0,4,0,1,0,0.0
11462797,1.0,3.0,6,7.0,6,1,2,0,0.0
12623088,2.0,4.0,2,6.0,2,1,1,0,8.0
12989203,,3.0,3,6.0,7,1,1,0,0.0
12995446,1.0,4.0,3,6.0,4,1,1,0,2.0
13606587,2.0,2.0,2,8.0,3,1,1,0,0.0
13765193,,1.0,1,4.0,7,0,1,0,0.0
14418914,,4.0,1,4.0,1,0,1,0,0.0
14514296,4.0,4.0,4,5.0,4,0,3,0,0.0
14532528,1.0,2.0,3,8.0,4,1,1,1,0.0
14621843,,1.0,3,8.0,7,1,1,0,0.0
14688028,,1.0,3,8.0,5,1,1,0,0.0
14726032,,1.0,2,11.0,5,0,1,0,0.0
14785910,,3.0,3,11.0,1,1,1,0,0.0
15060979,1.0,2.0,4,7.0,6,1,1,0,21.0
10489129,,3.0,3,8.0,5,1,1,1,0.0
11428003,4.0,4.0,2,11.0,5,0,1,0,0.0
11516137,,3.0,5,5.0,7,1,1,1,0.0
12889156,,3.0,6,7.0,7,1,1,0,4.0
13118428,1.0,4.0,2,9.0,7,1,1,0,0.0
14370054,,2.0,4,8.0,4,1,1,1,0.0
14566043,,3.0,4,3.0,4,1,1,1,0.0
14616599,4.0,2.0,2,3.0,6,1,1,1,0.0
14863812,,1.0,3,11.0,7,1,1,1,0.0
15343242,,1.0,4,5.0,4,1,1,0,0.0
15462305,2.0,1.0,2,5.0,5,1,1,0,0.0
15544833,,3.0,2,4.0,3,1,1,0,0.0
11453359,,1.0,5,8.0,7,1,1,0,0.0
12096575,1.0,3.0,2,10.0,7,0,1,0,0.0
13054998,,2.0,2,4.0,2,0,1,0,6.0
13418001,,3.0,2,11.0,3,1,1,0,0.0
13827773,,3.0,4,8.0,7,1,1,0,0.0
13939085,,2.0,3,11.0,6,1,1,0,0.0
14300378,2.0,1.0,2,4.0,5,1,3,0,0.0
14491617,,4.0,5,8.0,7,1,1,0,0.0
14621709,1.0,1.0,4,8.0,3,1,1,0,0.0
14703842,,3.0,2,10.0,6,0,1,0,0.0
15269368,,4.0,6,6.0,4,1,1,0,0.0
15392352,,4.0,3,7.0,4,1,1,0,0.0
15532464,,4.0,4,3.0,4,0,1,0,1.0
15542812,,2.0,3,9.0,7,1,1,0,0.0
12031655,1.0,3.0,5,5.0,7,1,1,0,1.0
12497157,,3.0,4,9.0,6,1,1,0,0.0
12740459,2.0,3.0,3,7.0,5,1,1,0,0.0
12962845,,1.0,2,7.0,7,0,1,0,0.0
13014381,,1.0,2,10.0,1,1,1,1,1.0
13368871,,2.0,2,9.0,3,1,1,0,0.0
13600611,1.0,1.0,5,6.0,7,1,1,0,0.0
14231871,,4.0,2,6.0,5,0,1,0,0.0
14589683,,1.0,4,8.0,7,1,1,0,0.0
14829347,,1.0,2,8.0,5,1,1,0,0.0
14950903,,1.0,2,3.0,2,0,1,0,0.0
15085656,1.0,3.0,4,5.0,4,1,1,0,0.0
15282640,,2.0,2,11.0,1,0,1,0,0.0
15387792,4.0,2.0,4,7.0,5,1,1,0,0.0
15532643,,1.0,4,11.0,1,1,1,0,0.0
9599499,5.0,3.0,1,10.0,7,0,1,1,0.0
10416541,2.0,4.0,1,4.0,1,0,1,0,0.0
11503104,,4.0,4,11.0,1,0,1,0,0.0
12600287,,4.0,1,11.0,1,0,1,0,1.0
12868085,,1.0,2,9.0,6,0,1,0,1.0
13058792,,2.0,4,10.0,7,1,1,1,1.0
13121825,,2.0,4,4.0,1,1,1,0,0.0
13168935,2.0,3.0,2,4.0,3,0,1,1,0.0
13585070,,2.0,2,8.0,7,0,1,0,0.0
13708963,,4.0,2,6.0,1,0,1,1,0.0
13933071,,3.0,1,7.0,5,0,1,0,0.0
14240550,,2.0,5,7.0,3,1,1,0,0.0
14470946,,3.0,3,6.0,5,1,1,0,0.0
14570501,,3.0,2,4.0,3,1,1,0,0.0
14602437,2.0,4.0,1,5.0,4,0,1,0,0.0
14617713,,2.0,6,7.0,5,1,1,1,0.0
14633231,,3.0,3,6.0,2,1,1,0,0.0
15069924,,1.0,2,5.0,6,1,1,0,0.0
15659258,,1.0,2,3.0,4,0,1,0,0.0
12429539,,3.0,4,10.0,3,1,1,1,0.0
13039727,1.0,2.0,3,9.0,5,1,1,0,0.0
13405454,2.0,4.0,4,5.0,1,1,1,0,0.0
13410259,,3.0,2,9.0,1,1,1,0,0.0
13459954,1.0,1.0,6,5.0,1,1,1,1,0.0
13634033,,4.0,4,5.0,7,1,1,1,0.0
13842365,2.0,3.0,4,8.0,6,0,1,0,0.0
14028462,,1.0,2,4.0,5,0,1,1,0.0
14279516,5.0,4.0,2,8.0,3,0,1,0,0.0
14374878,,3.0,6,8.0,5,1,1,0,0.0
14436544,,1.0,2,8.0,3,0,1,0,1.0
14598921,,1.0,6,6.0,2,1,1,0,0.0
14683137,,4.0,5,3.0,2,1,3,0,0.0
14784731,,3.0,5,5.0,5,1,1,0,0.0
14878817,,3.0,2,7.0,1,1,1,1,0.0
15101782,5.0,2.0,4,11.0,7,1,1,0,0.0
15410303,,3.0,3,7.0,3,1,2,0,1.0
15454197,2.0,2.0,5,3.0,4,1,1,0,0.0
15520520,,4.0,6,9.0,6,1,1,0,0.0
15527879,2.0,4.0,4,4.0,2,1,1,1,0.0
15564401,,3.0,1,9.0,5,0,1,0,0.0
10747744,,3.0,4,5.0,4,1,1,0,0.0
12039906,,3.0,2,8.0,4,0,1,0,0.0
12511283,2.0,3.0,3,7.0,3,1,1,1,0.0
12714555,,4.0,4,9.0,4,1,1,1,0.0
12919701,,4.0,3,3.0,6,1,1,0,0.0
12998340,4.0,4.0,4,6.0,7,1,1,1,1.0
12998931,5.0,1.0,2,11.0,7,1,1,0,0.0
13019523,,1.0,2,6.0,7,0,1,0,0.0
13027591,4.0,4.0,5,9.0,4,1,1,0,0.0
13518591,,4.0,4,6.0,7,1,1,0,0.0
13738333,,3.0,3,11.0,5,1,1,0,0.0
14169923,,1.0,4,5.0,2,1,1,0,0.0
14220624,,3.0,3,10.0,5,1,1,0,0.0
14486617,,1.0,2,5.0,3,0,1,0,9.0
14543629,,2.0,3,5.0,5,1,1,0,1.0
14586396,,2.0,4,11.0,7,1,2,0,0.0
15109762,,2.0,4,5.0,4,1,1,0,0.0
15257192,,3.0,3,9.0,1,1,1,0,0.0
15343705,4.0,2.0,5,8.0,7,1,1,0,0.0
10710384,4.0,3.0,2,7.0,7,0,1,0,1.0
11441082,,4.0,5,1.0,6,1,1,0,0.0
12711250,,2.0,3,3.0,5,1,1,0,0.0
12793883,4.0,4.0,2,11.0,5,0,1,1,0.0
12941182,,4.0,2,4.0,3,1,1,0,0.0
13048351,,1.0,2,8.0,6,1,1,0,0.0
13503918,4.0,4.0,4,6.0,3,1,1,1,4.0
13733060,,4.0,4,8.0,7,1,1,0,0.0
14355456,,1.0,4,8.0,6,1,1,0,0.0
14601278,,1.0,2,10.0,7,0,1,1,0.0
14620766,,3.0,4,10.0,7,1,1,0,0.0
15053638,,2.0,2,2.0,4,1,1,0,0.0
15089606,1.0,2.0,2,11.0,4,0,1,0,0.0
15589187,,4.0,4,5.0,5,1,1,1,2.0
10431592,,4.0,3,4.0,1,1,1,0,0.0
11461494,,1.0,4,8.0,4,1,1,0,0.0
12930274,,3.0,4,8.0,1,1,1,0,0.0
13021852,4.0,4.0,6,9.0,1,1,1,0,0.0
13479085,2.0,3.0,4,11.0,1,1,1,0,0.0
13536653,,4.0,3,9.0,6,1,1,1,0.0
13608793,,1.0,3,11.0,2,1,1,0,0.0
13683162,,1.0,4,6.0,6,1,1,1,0.0
14559582,,3.0,4,8.0,7,1,1,0,0.0
15483495,,4.0,4,10.0,7,1,1,1,0.0
15545348,4.0,3.0,3,7.0,6,1,1,0,0.0
11435910,,3.0,2,9.0,2,0,1,0,0.0
11970819,1.0,4.0,2,6.0,6,0,1,0,0.0
12841361,,1.0,6,8.0,5,1,1,0,0.0
12893016,,3.0,2,2.0,4,0,1,1,0.0
13041670,,4.0,5,9.0,1,0,1,1,0.0
13129562,4.0,2.0,4,8.0,5,1,1,0,1.0
13369547,,1.0,5,5.0,7,1,1,0,0.0
13384604,,3.0,2,4.0,5,1,1,0,0.0
13944450,,3.0,2,7.0,7,0,1,0,0.0
13974057,,4.0,2,9.0,6,1,1,1,0.0
14045482,,2.0,3,6.0,5,0,2,0,0.0
14163167,,3.0,4,5.0,4,1,1,0,0.0
14249617,,3.0,4,8.0,7,1,1,0,0.0
14356125,4.0,4.0,5,11.0,4,1,1,0,0.0
14508571,,3.0,2,11.0,1,0,1,0,0.0
14604655,,3.0,4,7.0,7,1,1,0,0.0
14674012,,4.0,3,8.0,7,1,1,1,5.0
14683422,,4.0,2,4.0,1,1,1,0,5.0
14794736,,3.0,5,9.0,7,1,1,0,0.0
14846416,1.0,1.0,6,8.0,6,1,1,0,0.0
15219859,,4.0,4,4.0,1,1,1,0,0.0
15325227,,1.0,3,7.0,4,1,1,0,0.0
15327507,,1.0,3,8.0,6,1,1,0,0.0
15434469,,1.0,3,6.0,6,1,1,0,0.0
15515376,4.0,1.0,2,5.0,7,0,3,0,0.0
15521306,,4.0,4,8.0,4,1,1,0,0.0
15693973,,2.0,5,11.0,6,1,1,0,0.0
12868030,,1.0,6,9.0,2,1,1,0,0.0
12902362,,3.0,5,11.0,7,1,1,0,0.0
12987410,,1.0,2,5.0,2,1,1,0,0.0
13108500,,1.0,3,10.0,7,1,1,0,0.0
13503480,4.0,3.0,4,7.0,5,1,1,0,0.0
13689403,,1.0,3,9.0,4,1,1,1,0.0
14231178,,2.0,6,7.0,7,1,1,0,0.0
14264581,1.0,3.0,6,8.0,7,1,1,1,0.0
14271940,,3.0,1,5.0,6,0,1,0,0.0
14297707,,2.0,4,8.0,2,1,2,0,1.0
14603070,,2.0,2,11.0,6,0,1,0,0.0
15564211,1.0,1.0,4,11.0,6,1,1,0,0.0
11453892,,1.0,2,10.0,5,0,1,0,0.0
12494791,1.0,3.0,5,7.0,5,1,1,0,0.0
12536620,1.0,2.0,2,6.0,5,0,3,1,2.0
12747899,,3.0,4,11.0,5,1,1,1,0.0
12865105,,2.0,4,9.0,6,1,1,1,0.0
13147119,,3.0,5,6.0,4,1,1,0,0.0
13436136,4.0,3.0,2,4.0,2,1,1,0,0.0
13477987,2.0,4.0,3,8.0,5,1,1,1,0.0
13478013,,4.0,3,4.0,5,1,1,0,1.0
13794773,,4.0,4,10.0,6,1,1,0,0.0
14057884,,4.0,5,4.0,5,1,1,0,0.0
14401101,,3.0,3,5.0,2,1,1,0,0.0
14599783,,3.0,3,9.0,4,1,1,1,0.0
14805273,,4.0,3,3.0,7,1,1,0,0.0
14876479,,3.0,3,3.0,1,1,1,0,4.0
15061842,,4.0,3,4.0,3,0,1,0,0.0
15069052,,1.0,2,8.0,5,1,1,0,0.0
15274472,,4.0,2,6.0,7,1,1,0,0.0
15305117,,3.0,2,10.0,3,0,1,0,0.0
15401008,,2.0,3,5.0,6,1,1,0,0.0
15468695,,3.0,3,4.0,1,1,1,0,0.0
10496006,,4.0,3,11.0,7,1,1,1,0.0
11434010,,3.0,3,11.0,1,1,1,0,0.0
11702020,2.0,1.0,2,11.0,6,0,1,1,0.0
12822154,,3.0,2,8.0,5,1,1,0,3.0
13039363,,2.0,4,11.0,1,1,1,0,1.0
13183469,,4.0,3,8.0,2,1,1,1,0.0
13584746,,2.0,2,7.0,7,1,1,1,0.0
13627516,2.0,2.0,5,8.0,4,1,1,0,0.0
13761493,4.0,2.0,5,9.0,5,1,1,0,0.0
13773211,,4.0,4,9.0,3,1,1,0,0.0
13792735,,4.0,2,5.0,5,0,1,0,1.0
14130933,,3.0,3,6.0,2,1,1,0,0.0
14395740,,3.0,3,5.0,4,1,1,0,0.0
14418918,,4.0,4,10.0,5,1,1,0,0.0
14427294,,4.0,4,7.0,6,1,1,0,0.0
14447711,,3.0,2,4.0,4,0,1,0,0.0
14578542,,2.0,1,6.0,4,0,1,0,0.0
14959344,,3.0,4,10.0,5,0,1,0,0.0
15003462,,2.0,5,5.0,6,1,1,0,0.0
15006151,,2.0,5,8.0,7,1,1,0,0.0
15041510,,2.0,3,6.0,7,1,1,1,1.0
15064492,,3.0,4,8.0,6,1,1,0,0.0
15072245,,1.0,2,7.0,7,0,1,0,0.0
15085428,,3.0,2,9.0,3,0,1,0,0.0
15545448,,4.0,2,11.0,4,0,1,0,0.0
15555924,1.0,4.0,4,10.0,4,1,1,0,0.0
15660416,,2.0,2,11.0,2,1,1,0,0.0
12595587,,3.0,2,9.0,6,0,1,0,0.0
12793618,,3.0,1,4.0,5,0,1,0,4.0
13050050,1.0,1.0,4,9.0,5,1,1,0,0.0
13430870,4.0,3.0,2,4.0,4,0,1,0,4.0
13568562,1.0,2.0,5,9.0,3,1,1,1,5.0
13589624,,1.0,2,11.0,2,1,1,0,1.0
13600951,,3.0,3,10.0,7,1,1,0,0.0
13683146,,1.0,4,11.0,3,1,1,1,2.0
13765243,,4.0,2,4.0,4,0,1,0,0.0
14153842,,1.0,3,10.0,3,1,1,1,2.0
14369061,,1.0,5,4.0,4,0,1,0,1.0
14569503,,4.0,3,11.0,7,1,1,0,0.0
14591098,,2.0,2,3.0,3,0,1,0,0.0
15323328,,1.0,2,9.0,5,1,1,0,0.0
15594521,,3.0,4,4.0,2,1,1,0,0.0
9770630,,3.0,2,11.0,1,0,1,0,0.0
10273382,4.0,3.0,6,4.0,4,1,1,1,0.0
10751199,,1.0,2,5.0,4,1,1,0,0.0
12531364,,4.0,5,5.0,5,1,1,1,0.0
12702419,,3.0,1,3.0,5,0,1,0,0.0
14000736,,4.0,3,7.0,6,1,1,0,0.0
14095209,,3.0,2,5.0,7,0,1,0,1.0
14416306,,1.0,3,7.0,6,1,1,0,0.0
14847380,,1.0,6,8.0,7,1,1,0,0.0
15602013,,1.0,4,6.0,4,1,1,0,0.0
12742763,,3.0,2,7.0,2,0,1,0,0.0
12943711,,4.0,3,5.0,5,1,1,1,0.0
13365495,4.0,3.0,5,10.0,5,1,1,0,0.0
13432174,2.0,1.0,2,6.0,5,1,1,0,0.0
13599025,5.0,3.0,4,8.0,2,1,1,1,0.0
13925429,,2.0,3,6.0,1,1,1,0,0.0
14481627,,3.0,1,4.0,6,0,1,0,2.0
14595890,,4.0,2,10.0,1,0,1,0,0.0
14825873,,3.0,2,4.0,2,0,1,0,4.0
15041564,,1.0,3,9.0,5,1,1,0,0.0
15409380,5.0,2.0,3,6.0,4,0,1,0,0.0
15621803,,4.0,2,7.0,5,0,1,0,0.0
10534202,,2.0,2,3.0,7,1,1,0,0.0
12629487,,4.0,3,11.0,5,1,1,0,1.0
12912556,,4.0,1,11.0,5,0,1,0,0.0
13146267,1.0,2.0,6,8.0,6,1,1,0,0.0
14150580,,3.0,3,11.0,5,1,1,0,0.0
14495344,,4.0,3,6.0,1,1,1,0,0.0
14601065,2.0,1.0,3,7.0,7,1,1,1,2.0
14633406,,2.0,4,5.0,4,0,1,0,0.0
14633665,,3.0,3,8.0,6,1,1,0,0.0
14861555,,4.0,2,4.0,7,1,1,0,0.0
15000175,,3.0,1,8.0,2,0,1,0,0.0
15263970,4.0,2.0,6,6.0,7,1,1,0,0.0
15579455,,3.0,5,11.0,2,1,1,0,0.0
15604645,2.0,3.0,2,9.0,4,0,1,0,0.0
10703264,,1.0,2,5.0,5,0,1,0,3.0
10704652,,4.0,3,7.0,6,1,1,1,1.0
12429276,2.0,1.0,6,5.0,3,1,1,0,0.0
12504616,4.0,1.0,3,4.0,5,0,1,0,0.0
13021234,,2.0,4,4.0,6,1,1,0,0.0
13077666,,3.0,5,9.0,7,0,1,0,0.0
13077842,,1.0,4,8.0,1,0,1,0,0.0
13136463,,3.0,5,7.0,5,1,1,0,0.0
13150476,,2.0,4,4.0,5,1,1,0,0.0
13788838,,4.0,4,11.0,6,0,1,0,0.0
14265282,,3.0,4,10.0,7,1,1,1,2.0
14421042,,4.0,4,3.0,1,1,1,0,0.0
14477032,,3.0,4,4.0,3,1,1,1,0.0
14560515,,1.0,2,11.0,2,0,1,0,0.0
14638673,,2.0,5,5.0,7,1,1,0,0.0
14832005,,2.0,3,4.0,2,1,1,0,0.0
15068795,,3.0,5,7.0,2,1,1,0,0.0
15070866,,3.0,2,11.0,3,0,1,0,0.0
15226040,,1.0,2,8.0,4,0,1,0,0.0
12612081,2.0,3.0,4,6.0,3,1,1,1,0.0
12964283,1.0,3.0,2,10.0,3,1,1,0,0.0
12996040,2.0,4.0,1,5.0,5,0,1,1,1.0
13111577,,3.0,2,6.0,7,0,1,0,0.0
13395723,,2.0,2,8.0,7,1,1,0,0.0
13470051,4.0,1.0,3,7.0,7,1,1,1,0.0
13749649,1.0,3.0,3,9.0,6,1,1,0,0.0
13920874,4.0,3.0,4,4.0,2,1,1,0,0.0
13927675,,4.0,5,6.0,4,1,1,1,0.0
14005699,,3.0,3,6.0,7,1,1,0,0.0
14403191,,3.0,3,7.0,7,1,1,0,0.0
14451452,1.0,1.0,2,11.0,7,0,1,0,4.0
14512515,,4.0,2,9.0,6,0,1,0,0.0
14525401,,1.0,2,2.0,5,1,1,0,0.0
14587212,,1.0,2,11.0,6,0,1,0,0.0
14832262,,3.0,5,10.0,1,1,1,0,1.0
15073180,,3.0,2,5.0,5,1,1,0,1.0
